uid,id,provincecode,birthday,age,gender,areaid,provincename,cityname,areaname,instalments_num,instalments_amount,shop_address,trans_date,taobaostartdate,taobaoenddate,taobaodealno,apptimes,deal,apply_request_sum,apply_reject_sum,loan_offer_sum,repay_fail_sum,max_default_days,default,province,nominalrates,default30,alipaybalance,yuebaobalance,huabeiamount,huabeibalance,creditlevelasbuyer,tencentscore,gaodescore,numbercontact,numbercontact20s,highcontact,highcontact20s,numbercontacttotal,default_firstmonth_0,default_firstmonth_30,default_firstmonth_60,delaydate_max,default_max_0,default_max_30,default_max_60
112302472,1200591528,32,20000802,19,FALSE,320922,江苏省,盐城市,滨海县,12,395000,江苏省南京市江宁区胜太路11号胜太电子城5楼b-10,2019/9/16,,,0,1,1,0,0,0,0,16,TRUE,jiangsu,0.204556962,FALSE,0,0,0,0,,58,0.231505,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
86498139,1200401484,52,19851129,34,FALSE,522425,贵州省,毕节地区,织金县,12,330000,上海市上海市嘉定区安亭镇花园滨路63号,2018/10/7,2018/4/24,2018/10/7,62,1,0,0,0,,,,,guizhou,0.204545455,,0,1.35,500,32.82,53,34.5,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
102459901,1200475924,52,19970807,22,FALSE,522123,null,null,null,12,398000,浙江省宁波市北仑区博地影秀城J座1203室,2019/3/16,2018/12/18,2019/3/9,26,1,1,0,0,,,0,FALSE,guizhou,0.204552764,FALSE,3.69,0,50,50,0,60.33333333,0.269303,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
81336283,1200390446,50,19970720,22,FALSE,500239,null,null,null,12,398000,浙江省嘉兴市秀洲区中环西路1153号,2018/8/29,,2018/8/26,333,3,1,0,0,,,0,FALSE,chongqing,0.359346734,FALSE,0,10,900,254.61,19,59.875,0.1920935,16,13,TRUE,TRUE,1443,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
109008967,1200549177,32,20010118,18,FALSE,320125,江苏省,南京市,高淳县,12,600000,江苏省苏州市常熟市辛庄镇新阳大道3号,2019/7/6,2019/1/26,2019/6/28,10,1,0,0,0,0,0,,,jiangsu,0.20456,,235.26,0,500,63.75,2,60.2,0.259752,5,5,TRUE,TRUE,34,,,,,,,
69724752,1200319008,34,19930325,26,FALSE,341222,安徽省,阜阳市,太和县,12,279900,高桥镇清溪路152号,2017/11/8,,,0,1,1,0,0,,,,,anhui,0.38096463,,0,0,0,0,,44.11111111,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
58119048,1200526659,32,19830723,36,FALSE,320211,江苏省,无锡市,滨湖区,12,650000,江苏省无锡市滨湖区无锡滨湖区胡埭镇胡路2号,2019/6/4,,,0,1,0,0,0,,,,,jiangsu,0.204578462,,0,0,0,0,23,50.71428571,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
50943464,1200369802,41,19850407,34,FALSE,412727,null,null,null,12,260000,上海市上海市浦东新区川沙镇川沙路4788号,2018/5/20,2017/12/8,2018/5/12,22,1,1,0,0,,,2,TRUE,henan,0.358953846,FALSE,70,51,500,500,42,60.33333333,0.1920935,11,2,TRUE,FALSE,116,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE
104172664,1200499396,34,19970916,22,FALSE,340421,安徽省,淮南市,凤台县,12,398000,安徽省合肥市包河区马鞍山路金地国际城2号公寓148号,2019/4/17,2018/10/23,2019/4/17,337,1,1,0,0,,,0,FALSE,anhui,0.204552764,FALSE,0,328.79,3240,2009.72,61,61,0.310611,9,7,TRUE,TRUE,106,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
21954973,1200464402,52,19721215,47,FALSE,522626,贵州省,黔东南苗族侗族自治州,岑巩县,12,180000,江苏省无锡市江阴市祝塘南街2号,2019/3/2,2018/12/8,2019/3/1,18,1,0,0,0,,,,,guizhou,0.204533333,,0,0.29,150,35.68,0,60.2,0.1920935,15,13,TRUE,TRUE,138,,,,,,,
108939065,1200547972,34,19990116,20,FALSE,340826,安徽省,安庆市,宿松县,12,398000,江苏省南通市崇川区开发区幸福天地3栋101劲锋电车,2019/7/5,2019/1/6,2019/7/4,35,1,1,1,0,0,0,0,FALSE,anhui,0.359346734,FALSE,0,410.05,3000,2629.4,48,57,0.291853,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-19,FALSE,FALSE,FALSE
93248295,1200402383,34,19640405,55,FALSE,342128,null,null,null,12,200000,上海市上海市长宁区古北路370号,2018/10/10,2018/6/15,2018/10/2,22,1,1,0,0,,,0,FALSE,anhui,0.20456,FALSE,0,0,500,500,0,82.11111111,0.1920935,11,8,TRUE,TRUE,1406,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
79388606,1200362605,50,19890429,30,FALSE,500101,重庆市,重庆市,万州区,12,368000,上海市上海市浦东新区东川公路5761号,2018/3/24,2017/10/16,2018/3/24,29,1,1,0,0,,,0,FALSE,chongqing,0.358934783,FALSE,0,0,500,500,0,27.55555556,0.1920935,11,10,TRUE,TRUE,90,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
111322734,1200576779,61,20000419,19,FALSE,610327,陕西省,宝鸡市,陇县,12,270000,江苏省苏州市吴中区甪直镇晓市路28号中国移动旺达通讯,2019/8/18,,,0,1,1,0,0,0,0,0,FALSE,shanxi,0.252577778,FALSE,0,333,700,700,45,60.2,0.220413,0,0,FALSE,FALSE,14,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
76050375,1200370767,13,19910821,28,FALSE,130682,河北省,保定市,定州市,12,380000,上海市上海市浦东新区周浦镇周泰路96号1层,2018/5/27,2017/12/1,2018/5/27,61,1,1,0,0,,,0,FALSE,hebei,0.358968421,FALSE,0,200.18,11000,11000,115,41.11111111,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
102770162,1200481158,53,20000814,19,FALSE,532124,null,null,null,12,318000,江苏省苏州市虎丘区枫津大街476号美团专送站点ID：2529,2019/3/22,2018/10/23,2019/3/22,14,1,0,0,0,,,,,yunnan,0.204566038,,0,17.56,350,347,0,60.2,0.209973,0,0,FALSE,FALSE,0,,,,,,,
106554649,1200522190,41,19880325,31,FALSE,411524,河南省,信阳市,商城县,12,398000,江苏省南京市江宁区秦淮路11号欧尚超市内,2019/5/27,,,0,1,1,0,0,,,1,TRUE,henan,0.252552764,FALSE,1.68,0,300,300,0,64,0.315062,26,21,TRUE,TRUE,134,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
86830444,1200597411,62,20000310,19,FALSE,622722,null,null,null,12,320000,江苏省苏州市吴中区工业园区青剑湖唯和路35号万客隆超市内,2019/9/25,,,0,1,0,0,0,0,0,,,gansu,0.359375,,0,0,0,0,,60.66666667,0.434923,2,1,FALSE,FALSE,31,,,,,,,
34526236,1200447483,37,19980202,21,FALSE,371482,山东省,德州市,禹城市,12,650000,江苏省苏州市高新区马涧路188号景山公寓1号楼101,2019/1/15,,2019/1/15,190,1,0,0,0,,,,,shandong,0.204578462,,0,503.59,0,0,,60.2,0.1920935,6,5,TRUE,TRUE,48,,,,,,,
92823586,1200399573,32,19710210,48,FALSE,320381,江苏省,徐州市,新沂市,12,250000,江苏省苏州市虎丘区林枫路33号117室,2018/10/1,2018/9/3,2018/9/13,14,2,1,0,0,,,0,FALSE,jiangsu,0.20456,FALSE,0,0,0,0,0,68.66666667,0.1920935,7,6,TRUE,TRUE,50,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE
5757735,1200403144,14,19901123,29,FALSE,142603,null,null,null,12,320000,上海市上海市松江区大港镇新港路84-86号,2018/10/12,2018/8/10,2018/10/12,38,1,0,0,0,,,,,shanxi1,0.359375,,0,2.59,1300,1105,8,55,0.1920935,33,29,TRUE,TRUE,278,,,,,,,
109661298,1200558343,34,19781011,41,FALSE,341281,null,null,null,12,210000,上海市上海市青浦区凤溪镇凤中路40号,2019/7/18,,,0,1,1,0,0,0,0,0,FALSE,anhui,0.359371429,FALSE,8,0,0,0,,65,0.035479,56,52,TRUE,TRUE,530,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
104546893,1200503345,61,19930912,26,FALSE,610528,陕西省,渭南市,富平县,12,396000,江苏省苏州市昆山市玉山镇朝阳中路128号,2019/4/24,,2019/4/24,362,1,1,0,0,,,8,TRUE,shanxi,0.204575758,FALSE,0,1.41,10000,10000,159,70,0.059649,0,0,FALSE,FALSE,0,TRUE,FALSE,FALSE,8,TRUE,FALSE,FALSE
104742432,1200504835,34,19991007,20,FALSE,341222,安徽省,阜阳市,太和县,12,360000,江苏省苏州市虎丘区马涧路商业街799-19号,2019/4/26,2018/10/30,2019/4/26,131,1,1,0,0,,,0,FALSE,anhui,0.252566667,FALSE,3.89,0,1200,769.52,38,65.2,0.22394,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-6,FALSE,FALSE,FALSE
80027363,1200560986,45,19850506,34,FALSE,452229,null,null,null,12,438000,上海市上海市嘉定区嘉定区众仁南路79弄11号106,2019/7/22,2019/1/23,2019/7/22,40,1,0,3,2,0,0,,,guangxi,0.204575342,,0.78,1.86,550,539,35,51,0.106316,7,6,TRUE,TRUE,54,,,,,,,
92954189,1200400725,14,19990712,20,TRUE,142731,null,null,null,12,340000,江苏省苏州市虎丘区高新区马涧路893号,2018/10/4,2018/4/6,2018/10/4,83,1,1,0,0,,,0,FALSE,shanxi1,0.204552941,FALSE,0,21,1200,589.86,69,41.88888889,0.1920935,1,1,FALSE,FALSE,31,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
103938244,1200496017,32,19971116,22,FALSE,320722,江苏省,连云港市,东海县,12,174000,江苏省苏州市相城区元和街道娄花东街88号,2019/4/12,2018/11/5,2019/4/10,51,1,1,0,0,,,0,FALSE,jiangsu,0.252551724,FALSE,0.69,1.23,900,1.69,1,47,0.200591,26,21,TRUE,TRUE,1064,FALSE,FALSE,FALSE,-1,FALSE,FALSE,FALSE
111801844,1200583688,34,19921012,27,FALSE,340881,安徽省,安庆市,桐城市,12,398000,江苏省南京市江宁区天元中路128号2栋706,2019/9/2,2019/3/22,2019/9/2,62,1,1,0,0,2,0,0,FALSE,anhui,0.204552764,FALSE,0,1379.2,31500,28551.8,497,60.2,0.150441,0,0,FALSE,FALSE,93,FALSE,FALSE,FALSE,-5,FALSE,FALSE,FALSE
101460059,1200460188,50,19930922,26,TRUE,500226,重庆市,重庆市,荣昌县,12,398000,浙江省嘉兴市秀洲区友谊街501-32号,2019/2/24,2018/8/27,2019/2/24,480,1,1,0,0,,,0,FALSE,chongqing,0.204552764,FALSE,0,0,10000,52.81,305,51,0.094693,10,9,TRUE,TRUE,216,FALSE,FALSE,FALSE,-24,FALSE,FALSE,FALSE
68617171,1200561023,32,19930918,26,FALSE,320882,null,null,null,12,378000,江苏省南京市江宁区南京同曦鸣城商务楼609室,2019/7/22,2019/1/24,2019/6/20,34,1,0,4,2,3,0,,,jiangsu,0.204571429,,0,1,6600,805.44,28,18,0.1141345,14,9,TRUE,TRUE,66,,,,,,,
103481839,1200490723,15,19671125,52,FALSE,152103,null,null,null,12,499000,北京市北京市通州区马驹桥三街101号,2019/4/5,,,0,1,0,0,0,,,,,neimeng,0.204569138,,0,0,0,0,0,60.2,0.1920935,7,5,TRUE,TRUE,43,,,,,,,
84158572,1200453439,41,19980917,21,FALSE,410323,河南省,洛阳市,新安县,12,400000,江苏省苏州市金阊区高新区马涧路188号景山公寓恒联超市1楼,2019/2/6,2018/8/14,2019/2/6,99,1,0,0,0,,,,,henan,0.20456,,0,1601.47,900,2.31,92,60.2,0.1920935,3,2,FALSE,FALSE,37,,,,,,,
32354486,1200574826,42,19921022,27,FALSE,421181,湖北省,黄冈市,麻城市,12,358000,江苏省苏州市昆山市玉山镇伟业路现代广场A座1020号,2019/8/14,2019/2/20,2019/8/3,38,1,0,1,1,0,0,,,hubei,0.204558659,,0,0,0,0,73,60.2,0.140807,0,0,FALSE,FALSE,0,,,,,,,
94534928,1200410812,34,19751109,44,FALSE,340121,安徽省,合肥市,长丰县,12,170000,江苏省无锡市江阴市祝塘镇积庆路9号,2018/11/1,,,0,1,0,0,0,,,,,anhui,0.204517647,,0,0,0,0,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
3778793,1200488321,53,19931015,26,TRUE,532124,null,null,null,12,398000,江苏省苏州市相城区振兴化工厂内50米,2019/4/1,2018/10/6,2019/3/30,56,1,1,0,0,,,0,FALSE,yunnan,0.204552764,FALSE,0,19.24,10000,9288.72,47,63,0.091832,9,8,TRUE,TRUE,63,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
107900445,1200534187,32,19770820,42,FALSE,320524,null,null,null,12,358000,江苏省无锡市滨湖区新吴区天山路6-1716-1,2019/6/17,2018/12/27,2019/6/3,40,1,1,0,0,0,0,0,FALSE,jiangsu,0.359351955,FALSE,2.95,0,14000,13900.2,9,58,0.046406,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
95300368,1200416219,52,20000615,19,FALSE,522424,贵州省,毕节地区,金沙县,12,260000,浙江省宁波市北仑区北仑区新碶街道富春江路140号-142号,2018/11/13,2018/9/10,2019/1/17,30,2,0,0,0,,,,,guizhou,0.204569231,,0.1,0,0,0,0,60.2,0.516062,22,20,TRUE,TRUE,74,,,,,,,
103870847,1200495041,34,19980903,21,FALSE,341226,安徽省,阜阳市,颍上县,12,488000,江苏省无锡市崇安区无锡市广益星苑124-4,2019/4/11,2018/10/27,2019/4/9,44,1,1,0,0,,,0,FALSE,anhui,0.20457377,FALSE,0,0.48,1000,958.26,16,67.2,0.204991,8,7,TRUE,TRUE,142,FALSE,FALSE,FALSE,-1,FALSE,FALSE,FALSE
5527597,1200568252,36,19880801,31,FALSE,362329,null,null,null,12,438000,江苏省苏州市相城区元和街道齐门北大街603号华美家园32幢,2019/8/2,2019/2/19,2019/8/2,26,1,1,2,2,0,1,126,TRUE,jiangxi,0.204575342,TRUE,0,0,900,0.63,3,55.16666667,0.121361,8,7,TRUE,TRUE,83,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
99708161,1200449890,51,19961203,23,FALSE,511321,四川省,南充市,南部县,12,610000,浙江省宁波市江北区洪塘中路237号,2019/1/22,2018/7/28,2019/1/22,131,1,0,0,0,,,,,sichuan,0.204563934,,0,4.94,600,4.5,30,60.2,0.1920935,6,6,TRUE,TRUE,55,,,,,,,
102607421,1200478453,52,20000117,19,FALSE,522627,贵州省,黔东南苗族侗族自治州,天柱县,12,398000,浙江省宁波市鄞州区钟公庙路180弄51号钟盈大厦708室,2019/3/19,2019/2/24,2019/3/2,11,1,0,0,0,0,0,,,guizhou,0.204552764,,0.79,1.83,0,0,0,92,0.450439,2,1,FALSE,FALSE,40,,,,,,,
64230713,1200510516,34,19700924,49,FALSE,341221,安徽省,阜阳市,临泉县,12,430000,安徽省合肥市蜀山区金寨南路与石门路交叉口,2019/5/7,2018/11/8,2019/5/7,298,1,0,0,0,,,,,anhui,0.311376744,,0,0.02,2800,243.15,2,60.2,0.515548,0,0,FALSE,FALSE,0,,,,,,,
81792883,1200366704,62,19731022,46,FALSE,620521,甘肃省,天水市,清水县,12,650000,上海市上海市青浦区凤溪镇凤中路188-1号,2018/4/25,,,0,1,0,0,0,,,,,gansu,0.358972308,,0,0,0,0,,60.2,0.1920935,3,3,FALSE,TRUE,31,,,,,,,
74542409,1200532788,34,19940717,25,FALSE,342221,null,null,null,12,499000,江苏省无锡市江阴市新北路61号,2019/6/14,2018/12/16,2019/6/14,27,1,0,1,1,0,0,,,anhui,0.204569138,,0,226,2600,2.19,4,77,0.083699,1,1,FALSE,FALSE,37,,,,,,,
105492941,1200511734,32,19910402,28,TRUE,320481,江苏省,常州市,溧阳市,12,188000,江苏省无锡市江阴市璜土迎宾西路9号,2019/5/9,2018/11/16,2019/4/18,26,1,1,0,0,,,0,FALSE,jiangsu,0.252531915,FALSE,0,56.82,4100,4085,0,28,0.198533,2,1,FALSE,FALSE,42,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
107840103,1200533514,51,19950916,24,FALSE,513723,null,null,null,12,398000,四川省成都市锦江区东大节明宇金融广场2903B,2019/6/16,,,0,1,0,0,0,0,0,,,sichuan,0.311346734,,0,0,0,0,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
93234923,1200402318,32,19990517,20,FALSE,320922,江苏省,盐城市,滨海县,12,498000,江苏省苏州市常熟市虞山镇青墩塘路140号,2018/10/10,2018/4/10,2019/6/7,456,4,0,0,0,0,0,0,FALSE,jiangsu,0.204578313,FALSE,0,140.31,1400,198.62,83,60,0.134646,4,3,TRUE,TRUE,13,FALSE,FALSE,FALSE,-8,FALSE,FALSE,FALSE
106267384,1200519718,14,20000312,19,FALSE,140429,山西省,长治市,武乡县,12,399000,北京市北京市通州区马驹桥镇马会星座小区5号楼底商中1号,2019/5/22,,,0,1,0,0,0,,,,,shanxi1,0.204571429,,0,0,50,8,0,60.2,0.1920935,0,0,FALSE,FALSE,1,,,,,,,
95987469,1200434366,32,19990628,20,FALSE,320922,江苏省,盐城市,滨海县,12,378000,江苏省南京市江宁区清水亭路俊杰家具广场1105室,2018/12/23,2018/9/23,2018/11/20,11,1,0,0,0,,,,,jiangsu,0.359365079,,0.25,0,50,50,0,40,0.1920935,2,1,FALSE,FALSE,77,,,,,,,
91781862,1200517273,32,19890305,30,FALSE,321322,江苏省,宿迁市,沭阳县,12,380000,江苏省苏州市吴中区木渎镇翠坊北街32号OPPO专卖店,2019/5/18,2018/3/23,2019/5/16,122,1,0,0,0,,,,,jiangsu,0.204578947,,0.02,0,1100,0.79,32,60.2,0.227177,0,0,FALSE,FALSE,0,,,,,,,
95216439,1200415621,23,20000504,19,TRUE,230221,黑龙江省,齐齐哈尔市,龙江县,12,500000,北京市北京市门头沟区门头沟新桥大街80号,2018/11/12,2018/5/15,2018/11/10,88,1,1,0,0,,,0,FALSE,heilong,0.20456,FALSE,47,0,610,195.5,47,55,0.1920935,4,4,TRUE,TRUE,64,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
92190982,1200396064,44,19990920,20,TRUE,440802,广东省,湛江市,赤坎区,12,590000,上海市上海市杨浦区政通路236号,2018/9/20,,2018/9/20,508,4,1,0,0,,,0,FALSE,guangdong,0.359376271,FALSE,0,0,800,3,295,74,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-1,FALSE,FALSE,FALSE
100810251,1200456032,32,19900418,29,FALSE,320322,江苏省,徐州市,沛县,12,650000,上海市上海市宝山区长江南路651号世纪联华一楼,2019/2/16,2018/8/23,2019/2/16,144,3,1,4,2,3,4,16,TRUE,jiangsu,0.204578462,FALSE,0,132.06,3100,1924.04,110,28.625,0.1920935,39,26,TRUE,TRUE,271,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
20003503,1200410168,32,19850924,34,FALSE,321323,江苏省,宿迁市,泗阳县,12,600000,江苏省无锡市锡山区东亭新光中路50号,2018/10/31,2018/5/1,2018/10/31,68,1,0,0,0,,,,,jiangsu,0.20456,,0.48,6.91,1700,297.2,11,60.2,0.1920935,13,12,TRUE,TRUE,257,,,,,,,
82766187,1200492672,52,19991013,20,FALSE,520382,贵州省,遵义市,仁怀市,12,380000,浙江省宁波市慈溪市慈溪市龙山镇西门外村凤鸣路,2019/4/8,2018/10/21,2019/4/4,46,1,0,0,0,,,,,guizhou,0.204578947,,1.16,0.49,500,2.6,0,67.66666667,0.285189,0,0,FALSE,FALSE,0,,,,,,,
93070591,1200401491,41,19890702,30,FALSE,410782,河南省,新乡市,辉县市,12,398000,江苏省苏州市吴中区木渎镇姑苏路35-6号,2018/10/7,2018/9/3,2018/9/3,1,1,1,0,0,,,0,FALSE,henan,0.359346734,FALSE,0,0,0,0,0,47.33333333,0.1920935,12,10,TRUE,TRUE,47,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
93750125,1200405504,37,19980411,21,TRUE,371322,山东省,临沂市,郯城县,12,600000,上海市上海市闸北区梅园路360号2层婚纱市场2012铺,2018/10/19,2018/4/26,2018/10/19,178,2,1,0,0,,,169,TRUE,shandong,0.35936,TRUE,0,442.74,1800,445.06,96,59.8,0.1920935,1,0,FALSE,FALSE,17,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
85424914,1200373535,52,19891005,30,FALSE,522428,贵州省,毕节地区,赫章县,12,398000,江苏省苏州市相城区振兴化工厂内50米,2018/6/15,2018/5/16,2018/6/15,27,1,1,0,0,,,4,TRUE,guizhou,0.358954774,FALSE,5.92,0.02,70,12,0,85.33333333,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE
41603855,1200351765,37,19890606,30,FALSE,371326,山东省,临沂市,平邑县,12,242000,上海市宝山区古莲路358弄18号1－30,2018/1/1,,,0,1,0,0,0,,,,,shandong,0.465338843,,0,0,0,0,,60.2,0.1920935,1,1,FALSE,FALSE,55,,,,,,,
95686351,1200419177,34,19910618,28,FALSE,341126,安徽省,滁州市,凤阳县,12,650000,江苏省无锡市锡山区云林苑120-60号,2018/11/20,2018/6/3,2018/11/18,56,1,1,0,0,,,39,TRUE,anhui,0.204578462,TRUE,2.29,0,1150,165.37,0,59,0.1920935,57,49,TRUE,TRUE,235,TRUE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
101594579,1200462338,36,19940501,25,FALSE,360123,江西省,南昌市,安义县,12,400000,江苏省南京市秦淮区丰富路小板巷韩田电动车,2019/2/27,2018/10/15,2019/2/2,32,1,0,0,0,,,,,jiangxi,0.18056,,1.69,0,1000,941.28,1,60.2,0.1920935,1,0,FALSE,FALSE,1,,,,,,,
16948879,1200393547,61,19910817,28,FALSE,612328,null,null,null,12,250000,上海市上海市闵行区浦江镇康华路86号瓯盛购物广,2018/9/11,2018/3/12,2018/9/11,282,3,1,0,0,,,0,FALSE,shanxi,0.35936,FALSE,0,596.72,500,500,9,43.88888889,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
112691551,1200598552,35,20001231,19,FALSE,350524,福建省,泉州市,安溪县,12,398000,福建省厦门市思明区金山大厦17E,2019/9/27,,,0,1,1,0,0,0,0,0,FALSE,fujian,0.204552764,FALSE,0,0,0,0,,60.2,0.085993,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
88936524,1200381501,34,20000223,19,FALSE,341226,安徽省,阜阳市,颍上县,12,240000,上海市上海市浦东新区航头镇航南公路15号,2018/7/22,2018/1/30,2018/7/22,98,1,1,0,0,,,279,TRUE,anhui,0.28855,TRUE,502,1,1100,1100,77,52,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
107072407,1200526583,51,19950922,24,FALSE,513022,null,null,null,12,398000,浙江省宁波市鄞州区中河街道飞虹新村永达西路56号,2019/6/4,2018/12/5,2019/5/12,25,1,0,0,0,,,,,sichuan,0.311346734,,0,2.52,0,0,59,60.2,0.273331,0,0,FALSE,FALSE,0,,,,,,,
75694108,1200361292,43,19920420,27,TRUE,431224,湖南省,怀化市,溆浦县,12,570000,上海市上海市徐汇区太平洋数码商场142号,2018/3/14,2017/9/15,2018/3/14,119,1,0,0,0,,,,,hunan,0.358968421,,1190.93,0,800,0,79,81.5,0.1920935,17,14,TRUE,TRUE,152,,,,,,,
90502315,1200387829,51,19730904,46,FALSE,513030,null,null,null,12,398000,江苏省苏州市相城区齐门北大街603号靠近华美家园,2018/8/18,2018/7/9,2018/8/1,46,1,0,0,0,,,,,sichuan,0.359346734,,1.4,0,0,0,1,60.2,0.1920935,15,13,TRUE,TRUE,77,,,,,,,
88205474,1200421074,34,19830210,36,FALSE,341124,安徽省,滁州市,全椒县,12,650000,上海市上海市浦东新区航头镇航兴路11号,2018/11/25,2018/7/18,2018/11/20,39,1,0,0,0,,,,,anhui,0.204578462,,0,0.14,500,0.5,0,78.5,0.1920935,20,18,TRUE,TRUE,200,,,,,,,
9467611,1200429099,34,19900408,29,FALSE,340821,null,null,null,12,498000,上海市上海市闵行区航西路207号,2018/12/14,2018/6/16,2018/12/13,78,1,0,0,0,,,,,anhui,0.204578313,,0,0,1500,-0.17,79,58.4,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
59794321,1200572363,41,19991213,20,FALSE,410727,河南省,新乡市,封丘县,12,368000,江苏省苏州市相城区阳澄湖中路29号中环百汇城613室,2019/8/9,2019/2/26,2019/8/9,49,1,0,0,0,0,0,,,henan,0.204565217,,0,2465.26,500,1.02,16,57.5,0.471489,4,4,TRUE,TRUE,94,,,,,,,
84037886,1200370946,14,19890309,30,FALSE,142723,null,null,null,12,170000,上海市上海市嘉定区安亭镇花园滨路63号,2018/5/28,2018/4/12,2018/5/23,35,1,1,0,0,,,5,TRUE,shanxi1,0.213764706,FALSE,0,0,500,105.67,2,73.66666667,0.1920935,20,13,TRUE,TRUE,358,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE
41961783,1200387459,34,19941203,25,TRUE,342423,null,null,null,12,375000,江苏省苏州市吴中区胥口镇石中路449号,2018/8/16,2018/2/20,2018/8/14,90,1,1,0,0,,,0,FALSE,anhui,0.204576,FALSE,0,2.08,700,249.45,36,57,0.1920935,9,8,TRUE,TRUE,100,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
89985603,1200384867,31,19811121,38,TRUE,310225,null,null,null,12,390000,上海市上海市浦东新区泥城镇彭平东路1038号,2018/8/6,,,0,2,1,0,0,,,0,FALSE,shanghai,0.359353846,FALSE,0,0,0,0,,87.88888889,0.1920935,9,9,TRUE,TRUE,60,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
105464525,1200518755,51,19901128,29,TRUE,513721,null,null,null,12,350000,上海市上海市松江区中山中路177号,2019/5/20,2018/11/30,2019/5/11,50,1,0,0,0,,,,,sichuan,0.20456,,0,0,0,0,32,66,0.234699,15,15,TRUE,TRUE,114,,,,,,,
103458684,1200490563,34,20000216,19,FALSE,340421,安徽省,淮南市,凤台县,12,510000,江苏省苏州市相城区华元路99号,2019/4/4,2018/10/4,2019/4/4,387,1,0,0,0,,,,,anhui,0.204564706,,0,73.45,200,2.53,14,60.2,0.160929,5,4,TRUE,TRUE,111,,,,,,,
103384678,1200489782,41,19940816,25,FALSE,411528,河南省,信阳市,息县,12,378000,江苏省南京市江宁区秦淮路11号欧尚超市内,2019/4/3,2018/11/21,2019/3/24,26,1,1,0,0,,,0,FALSE,henan,0.204571429,FALSE,0,0,0,0,8,71.83333333,0.209138,2,2,FALSE,FALSE,23,FALSE,FALSE,FALSE,-15,FALSE,FALSE,FALSE
89460251,1200382961,14,19971119,22,FALSE,142226,null,null,null,12,498000,北京市北京市昌平区昌平区东小口镇奥北南区华泰汽车集团附近,2018/7/29,2018/2/19,2018/7/29,92,1,1,0,0,,,6,TRUE,shanxi1,0.359373494,FALSE,0,14.38,2500,801,162,67.4,0.1920935,0,0,FALSE,FALSE,0,TRUE,FALSE,FALSE,6,TRUE,FALSE,FALSE
18363821,1200409488,32,19961013,23,FALSE,320911,null,null,null,12,398000,上海市上海市杨浦区榆林路866号,2018/10/29,2018/4/29,2018/10/29,46,1,0,0,0,,,,,jiangsu,0.359346734,,0,2832.1,800,0.18,50,60.2,0.1920935,10,9,TRUE,TRUE,165,,,,,,,
